"","title","rating","year","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Fantasy","Horror","Musical","Mystery","Romance","SciFi","Thriller","War","Western","FilmNoir","freq"
"5835","Love and Other Disasters",3.16666666666667,2006,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
"5836","Love at Large",2.80769230769231,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13
"5837","Love Bewitched, A (El Amor Brujo)",3.33333333333333,1986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21
"5838","Love Bug, The",3.07662337662338,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1540
"5839","Love Crazy",3.42105263157895,1941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"5840","Love Don't Cost a Thing",2.45588235294118,2003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34
"5841","Love Field",3.14516129032258,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
"5842","Love Finds Andy Hardy",3,1938,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19
"5843","Love Forbidden (Défense d'aimer)",2.5,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5844","Love Guru, The",2.36309523809524,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"5845","Love Happy",3.07142857142857,1949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"5846","Love in Bloom",2.69230769230769,1935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"5847","Love in the Afternoon",3.68213058419244,1957,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,291
"5848","Love in the Time of Cholera",2.87234042553191,2007,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,47
"5849","Love In the Time of Money",2.03333333333333,2002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"5850","Love Is a Many-Splendored Thing",3.38013698630137,1955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,146
"5851","Love Is All There Is",3.19117647058824,1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34
"5852","Love Is the Devil",3.58064516129032,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
"5853","Love Jones",3.33953488372093,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,215
"5854","Love Letter, The",2.71212121212121,1999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,594
"5855","Love Life",3.5,2001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"5856","Love Liza",3.3551912568306,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183
"5857","Love Me If You Dare (Jeux d'enfants)",3.77864583333333,2003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,192
"5858","Love Me Tender",2.6046511627907,1956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,86
"5859","Love of Siam, The (Rak haeng Siam)",3,2007,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
"5860","Love Potion No. 9",2.68717504332756,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,577
"5861","Love Serenade",3.33070866141732,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127
"5862","Love Song for Bobby Long, A",3.58937198067633,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,207
"5863","Love Stinks",2.54166666666667,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"5864","Love Story",3.1498127340824,1970,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,534
"5865","Love the Hard Way",3.04761904761905,2001,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,21
"5866","Love Walked In",3.11111111111111,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
"5867","Love! Valour! Compassion!",3.53171247357294,1997,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,473
"5868","Love, etc.",2.78260869565217,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"5869","Love, Honour and Obey",3.03191489361702,2000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,47
"5870","Lovely & Amazing",3.52948717948718,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,390
"5871","Lover's Knot",3.53658536585366,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"5872","Lover Come Back",3.67910447761194,1961,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,67
"5873","Lover, The (Amant, L')",3.45714285714286,1992,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,140
"5874","Loverboy",2.67647058823529,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170
"5875","Lovers and Other Strangers",3.775,1970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"5876","Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",3.84509202453988,1998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,326
"5877","Lovers on the Bridge, The (Les Amants du Pont-Neuf)",3.4437984496124,1991,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,258
"5878","Lovers, The (Amants, Les)",3.16666666666667,1958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"5879","Loves of a Blonde (Lásky jedné plavovlásky)",3.84027777777778,1965,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,72
"5880","Loves of Carmen, The",2.55555555555556,1948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"5881","Loving You",3.16666666666667,1957,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12
"5882","Low Down Dirty Shame, A",2.64928909952607,1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,422
"5883","Low Down, The",2.5,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
"5884","Low Life",3.15217391304348,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46
"5885","Low Life, The",3.875,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"5886","Lower Depths, The (Donzoko)",3.625,1957,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,44
"5887","Lucas",3.41558441558442,1986,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,616
"5888","Lucia Lucia (La Hija del Canibal)",3.13888888888889,2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"5889","Lucie Aubrac",3.39166666666667,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,120
"5890","Lucky Break",3,2001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37
"5891","Lucky Break (a.k.a. Paperback Romance)",3.625,1994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"5892","Lucky Number Slevin",3.88497267759563,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1830
"5893","Lucky Numbers",2.33445945945946,2000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,296
"5894","Lucky You",2.75833333333333,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60
"5895","Lulu on the Bridge",2.98026315789474,1998,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,152
"5896","Luminarias",2.57692307692308,2000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"5897","Lumumba",3.7027027027027,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74
"5898","Luna Papa",3.28260869565217,1999,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23
"5899","Lured",3.16666666666667,1947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"5900","Lust for Life",3.6015625,1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64
"5901","Lust, Caution (Se, jie)",3.69668246445498,2007,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,211
"5902","Luster",3.125,2002,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
"5903","Luther",3.61111111111111,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180
"5904","Luzhin Defence, The",3.44915254237288,2000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,177
"5905","M",4.26621558562762,1931,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2143
"5906","M*A*S*H (a.k.a. MASH)",3.92143326758711,1970,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7605
"5907","M. Butterfly",3.4781976744186,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,344
"5908","Ménage (Tenue de soirée)",2.56521739130435,1986,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"5909","Métisse (Café au Lait)",3.36585365853659,1993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,82
"5910","Maborosi (Maboroshi no hikari)",3.53125,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
"5911","Mac",2.95833333333333,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"5912","Mac and Me",1.94444444444444,1988,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63
"5913","Macabre",2.21739130434783,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23
"5914","Macao",3.05,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"5915","MacArthur",3.17741935483871,1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
"5916","Macbeth (a.k.a. Tragedy of Macbeth, The)",3.79513888888889,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144
"5917","Machine Girl, The (Kataude mashin gâru)",2.94117647058824,2008,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34
"5918","Machine, The",2.26190476190476,1994,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42
"5919","Machinist, The (Maquinista, El)",3.80281690140845,2004,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1704
"5920","Machuca",3.64814814814815,2004,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27
"5921","Mack, The",3.36,1973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
"5922","MacKenna's Gold",3.10377358490566,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106
"5923","Mad About Mambo",3,2000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22
"5924","Mad City",2.80816640986133,1997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649
"5925","Mad Dog and Glory",3.10434782608696,1993,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,230
"5926","Mad Dog Time",2.91780821917808,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
"5927","Mad Hot Ballroom",3.90909090909091,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,308
"5928","Mad Love",2.75405742821473,1995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,801
"5929","Mad Love (Juana la Loca)",2.62068965517241,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
"5930","Mad Max",3.57102719712295,1979,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4449
"5931","Mad Max Beyond Thunderdome",3.06989063568011,1985,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2926
"5932","Mad Money",3.02777777777778,2008,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,36
"5933","Madadayo (a.k.a. Not Yet)",3.34090909090909,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44
"5934","Madagascar",3.33636363636364,2005,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1265
"5935","Madagascar Skin",2.5,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"5936","Madagascar: Escape 2 Africa",3.30555555555556,2008,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"5937","Madame Bovary",3.2463768115942,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69
"5938","Madame Butterfly",3.375,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,192
"5939","Madame Curie",3.16666666666667,1943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"5940","Madame Satã",3.26923076923077,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
"5941","Madame Sousatzka",3.23051948051948,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154
"5942","Made",3.24545454545455,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,605
"5943","Made for Each Other",3.25,1939,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,34
"5944","Made in America",2.7615629984051,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1881
"5945","Made in Heaven",3.13636363636364,1987,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,88
"5946","Made of Honor",2.80952380952381,2008,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,84
"5947","Madea's Family Reunion",2.54838709677419,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,31
"5948","Madeline",3.10586011342155,1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,529
"5949","Madhouse",2.57608695652174,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"5950","Madison",2.85714285714286,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"5951","Madman",1.85714285714286,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"5952","Madness of King George, The",3.76914595028067,1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4988
"5953","Madonna: Truth or Dare",2.88092933204259,1991,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1033
"5954","Maelström",3.65540540540541,2000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,74
"5955","Mafioso",3.375,1962,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
"5956","Magdalene Sisters, The",3.80054151624549,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,554
"5957","Magic",2.83333333333333,1978,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,9
"5958","Magic Flute, The (Trollflöjten)",3.96551724137931,1975,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,87
"5959","Magic Hunter (Büvös vadász)",2.175,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"5960","Magic in the Water",2.07894736842105,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"5961","Magic Sword, The",2.91666666666667,1962,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
"5962","Magician, The (Ansiktet)",3.98275862068966,1958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58
"5963","Magicians",3.25,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5964","Magnificent Ambersons, The",3.89306358381503,1942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,346
"5965","Magnificent Obsession",3.51470588235294,1954,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34
"5966","Magnificent One, The (Le Magnifique)",3.52941176470588,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"5967","Magnificent Seven Ride!, The",2.98387096774194,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31
"5968","Magnificent Seven, The",3.94501541623844,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1946
"5969","Magnolia",3.84008323995518,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6247
"5970","Magnum Force",3.6020278833967,1973,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,789
"5971","Maid in Manhattan",2.63244047619048,2002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1008
"5972","Maid to Order",2.36792452830189,1987,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,265
"5973","Mail Order Bride",3.10526315789474,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"5974","Main Event, The",2.56164383561644,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73
"5975","Majestic, The",3.18120805369128,2001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1043
"5976","Major and the Minor, The",3.73584905660377,1942,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53
"5977","Major Dundee",4,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
"5978","Major League",3.4517953762912,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2033
"5979","Major League II",2.47142857142857,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210
"5980","Major League: Back to the Minors",2.1991935483871,1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,620
"5981","Major Payne",2.89487675205413,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2069
"5982","Make Mine Music",3.31578947368421,1946,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57
"5983","Make Them Die Slowly (Cannibal Ferox)",2.52127659574468,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47
"5984","Make Way for Tomorrow",4,1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"5985","Making Contact (a.k.a. Joey)",2.14285714285714,1985,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7
"5986","Making Love",2.58620689655172,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
"5987","Making Mr. Right",2.61458333333333,1987,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,192
"5988","Making the Grade",2.47222222222222,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"5989","Mala Noche",4,1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5990","Malèna",3.59398496240602,2000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,399
"5991","Malaya",3,1949,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5992","Malcolm X",3.80234505862647,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2388
"5993","Male and Female",3,1919,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"5994","Malibu's Most Wanted",2.345,2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200
"5995","Malice",3.36284987277354,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965
"5996","Mallrats",3.59349060725208,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4578
"5997","Maltese Falcon, The",4.24227813771282,1941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6637
"5998","Maltese Falcon, The (a.k.a. Dangerous Female)",4.10807504078303,1931,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1226
"5999","Mambo Italiano",3.15217391304348,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"6000","Mambo Kings, The",3.13095238095238,1992,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84
"6001","Mamma Mia!",3.39325842696629,2008,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,178
"6002","Mamma Roma",3.86065573770492,1962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61
"6003","Man's Best Friend",2.31372549019608,1993,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,51
"6004","Man's Favorite Sport?",3.30555555555556,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"6005","Man and a Woman, A (Un Homme et une Femme)",3.91623711340206,1966,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,388
"6006","Man Apart, A",2.822265625,2003,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,256
"6007","Man Bites Dog (C'est arrivé près de chez vous)",3.71855921855922,1992,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,819
"6008","Man Called Horse, A",3.27777777777778,1970,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,162
"6009","Man Escaped, A (Un condamné à mort s'est échappé ou Le vent souffle où il veut)",4.0979381443299,1956,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97
"6010","Man Facing Southeast (Hombre mirando al sudeste)",3.99677419354839,1986,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,155
"6011","Man for All Seasons, A",4.15142364106989,1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1159
"6012","Man from Down Under, The",2.74137931034483,1943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
"6013","Man from Earth, The",3.97377049180328,2007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,305
"6014","Man from Elysian Fields, The",3.40909090909091,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121
"6015","Man from Laramie, The",3.8141592920354,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113
"6016","Man From Snowy River, The",3.70655737704918,1982,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,610
"6017","Man in the Glass Booth, The",3.33333333333333,1975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"6018","Man in the Gray Flannel Suit, The",3.59016393442623,1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61
"6019","Man in the Iron Mask, The",3.04340677408747,1998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3041
"6020","Man in the Moon, The",3.51319444444444,1991,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,720
"6021","Man in the White Suit, The",3.88356164383562,1951,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,219
"6022","Man Named Pearl, A",4.5,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6023","Man of Aran",3.24509803921569,1934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51
"6024","Man of Her Dreams (a.k.a. The Fiancé)",1.68181818181818,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"6025","Man of Iron (Czlowiek z Zelaza)",3.25,1981,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22
"6026","Man of La Mancha",3.48837209302326,1972,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86
"6027","Man of Marble (Czlowiek z Marmuru)",4.03448275862069,1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
"6028","Man of No Importance, A",3.575,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80
"6029","Man of Straw (Untertan, Der)",4,1951,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"6030","Man of the Century",3.32758620689655,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"6031","Man of the House",2.87264150943396,2005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,838
"6032","Man of the House",2.92896174863388,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,838
"6033","Man of the West",4,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
"6034","Man of the Year",2.94155844155844,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,378
"6035","Man of the Year",3.31972789115646,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378
"6036","Man on Fire",3.72099589322382,2004,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1948
"6037","Man on the Moon",3.52321724709784,1999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4221
"6038","Man on the Train (L'Homme du train)",3.75918367346939,2002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,245
"6039","Man on Wire",3.86875,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,80
"6040","Man Trouble",2.1875,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24
"6041","Man Who Came to Dinner, The",3.8452380952381,1942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"6042","Man Who Copied, The (O Homem que Copiava)",3.796875,2003,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,32
"6043","Man Who Cried, The",3.05592105263158,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152
"6044","Man Who Fell to Earth, The",3.3863976083707,1976,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,669
"6045","Man Who Knew Too Little, The",3.20220900594732,1997,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1177
"6046","Man Who Knew Too Much, The",3.88585209003215,1956,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1970
"6047","Man Who Knew Too Much, The",3.81060606060606,1934,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1970
"6048","Man Who Loved Women, The",2.66153846153846,1983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"6049","Man Who Planted Trees, The (Homme qui plantait des arbres, L')",4.57142857142857,1987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"6050","Man Who Saves the World, The (Dünyayi Kurtaran Adam)",2.39583333333333,1982,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
"6051","Man Who Saw Tomorrow, The",2.88235294117647,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
"6052","Man Who Shot Liberty Valance, The",3.99773242630385,1962,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,882
"6053","Man Who Wasn't There, The",3.76004672897196,2001,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2140
"6054","Man Who Would Be King, The",4.06826022671267,1975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2029
"6055","Man with One Red Shoe, The",3,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,209
"6056","Man with the Golden Arm, The",3.71456692913386,1955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254
"6057","Man with the Golden Gun, The",3.48614547253835,1974,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021
"6058","Man with the Movie Camera, The (Chelovek s kino-apparatom)",4.01666666666667,1929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180
"6059","Man with Two Brains, The",3.23563636363636,1983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1375
"6060","Man Without a Face, The",3.41254028713742,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3413
